Name,Season,ThreePointers,ThreePointersAttempted,ThreePointersMissed,ThreePointersMadePct
Tony Bobbitt,2005.0,1,2,1,0.5
Tony Bradley,2018.0,0,1,1,0.0
Tony Bradley,2020.0,3,3,0,1.0
Tony Bradley,2021.0,0,3,3,0.0
Tony Bradley,2023.0,3,5,2,0.6
Tony Delk,2004.0,19,63,44,0.30158730158730157
Tony Delk,2005.0,72,202,130,0.3564356435643564
Tony Delk,2006.0,23,62,39,0.3709677419354839
Tony Massenburg,2004.0,0,1,1,0.0
Tony Mitchell,2014.0,1,2,1,0.5
Tony Parker,2004.0,79,242,163,0.32644628099173556
Tony Parker,2005.0,52,204,152,0.2549019607843137
Tony Parker,2006.0,13,45,32,0.28888888888888886
Tony Parker,2007.0,22,59,37,0.3728813559322034
Tony Parker,2008.0,24,86,62,0.27906976744186046
Tony Parker,2009.0,22,79,57,0.27848101265822783
Tony Parker,2010.0,12,37,25,0.32432432432432434
Tony Parker,2011.0,26,78,52,0.3333333333333333
Tony Parker,2012.0,21,82,61,0.25609756097560976
Tony Parker,2013.0,35,99,64,0.35353535353535354
Tony Parker,2014.0,38,102,64,0.37254901960784315
Tony Parker,2015.0,38,98,60,0.3877551020408163
Tony Parker,2016.0,31,81,50,0.38271604938271603
Tony Parker,2017.0,34,88,54,0.38636363636363635
Tony Parker,2018.0,10,42,32,0.23809523809523808
Tony Parker,2019.0,13,51,38,0.2549019607843137
Tony Snell,2014.0,57,183,126,0.3114754098360656
Tony Snell,2015.0,82,224,142,0.36607142857142855
Tony Snell,2016.0,56,155,99,0.36129032258064514
Tony Snell,2017.0,160,386,226,0.41450777202072536
Tony Snell,2018.0,113,289,176,0.39100346020761245
Tony Snell,2019.0,82,206,124,0.39805825242718446
Tony Snell,2020.0,102,254,152,0.4015748031496063
Tony Snell,2021.0,63,120,57,0.525
Tony Snell,2022.0,45,129,84,0.3488372093023256
Tony Wroten,2013.0,4,18,14,0.2222222222222222
Tony Wroten,2014.0,40,188,148,0.2127659574468085
Tony Wroten,2015.0,37,142,105,0.2605633802816901
Tony Wroten,2016.0,3,17,14,0.17647058823529413
Tornike Shengelia,2013.0,1,2,1,0.5
Tornike Shengelia,2014.0,0,6,6,0.0
Torrey Craig,2018.0,17,58,41,0.29310344827586204
Torrey Craig,2019.0,78,224,146,0.3482142857142857
Torrey Craig,2020.0,56,180,124,0.3111111111111111
Torrey Craig,2021.0,54,143,89,0.3776223776223776
Torrey Craig,2022.0,80,243,163,0.3292181069958848
Torrey Craig,2023.0,111,279,168,0.3978494623655914
Torrey Craig,2024.0,29,76,47,0.3815789473684211
Toumani Camara,2024.0,27,107,80,0.2523364485981308
Toure' Murry,2014.0,5,12,7,0.4166666666666667
Tracy McGrady,2004.0,174,513,339,0.3391812865497076
Tracy McGrady,2005.0,159,481,322,0.3305613305613306
Tracy McGrady,2006.0,73,234,161,0.31196581196581197
Tracy McGrady,2007.0,135,417,282,0.3237410071942446
Tracy McGrady,2008.0,91,319,228,0.2852664576802508
Tracy McGrady,2009.0,44,117,73,0.37606837606837606
Tracy McGrady,2010.0,16,64,48,0.25
Tracy McGrady,2011.0,30,88,58,0.3409090909090909
Tracy McGrady,2012.0,15,37,22,0.40540540540540543
Tracy McGrady,2013.0,0,3,3,0.0
Tracy Murray,2004.0,2,5,3,0.4
Trae Young,2019.0,156,482,326,0.3236514522821577
Trae Young,2020.0,205,568,363,0.3609154929577465
Trae Young,2021.0,181,541,360,0.3345656192236599
Trae Young,2022.0,245,667,422,0.36731634182908546
Trae Young,2023.0,172,514,342,0.3346303501945525
Trae Young,2024.0,131,363,232,0.3608815426997245
Travis Best,2004.0,3,19,16,0.15789473684210525
Travis Best,2005.0,27,94,67,0.2872340425531915
Travis Diener,2006.0,25,57,32,0.43859649122807015
Travis Diener,2007.0,18,50,32,0.36
Travis Diener,2008.0,74,233,159,0.31759656652360513
Travis Diener,2009.0,46,118,72,0.3898305084745763
Travis Diener,2010.0,1,7,6,0.14285714285714285
Travis Hansen,2004.0,9,30,21,0.3
Travis Outlaw,2005.0,4,10,6,0.4
Travis Outlaw,2006.0,14,53,39,0.2641509433962264
Travis Outlaw,2007.0,10,37,27,0.2702702702702703
Travis Outlaw,2008.0,40,101,61,0.39603960396039606
Travis Outlaw,2009.0,93,252,159,0.36904761904761907
Travis Outlaw,2010.0,40,105,65,0.38095238095238093
Travis Outlaw,2011.0,76,252,176,0.30158730158730157
Travis Outlaw,2012.0,16,60,44,0.26666666666666666
Travis Outlaw,2013.0,14,50,36,0.28
Travis Outlaw,2014.0,41,117,76,0.3504273504273504
Travis Wear,2015.0,11,30,19,0.36666666666666664
Travis Wear,2018.0,17,47,30,0.3617021276595745
Trayce Jackson-Davis,2024.0,0,2,2,0.0
Tre Jones,2021.0,3,5,2,0.6
Tre Jones,2022.0,11,53,42,0.20754716981132076
Tre Jones,2023.0,45,158,113,0.2848101265822785
Tre Jones,2024.0,26,91,65,0.2857142857142857
Tre Mann,2022.0,98,272,174,0.3602941176470588
Tre Mann,2023.0,81,257,176,0.3151750972762646
Tre Mann,2024.0,8,19,11,0.42105263157894735
Tre Scott,2022.0,0,1,1,0.0
Tremaine Fowlkes,2004.0,1,8,7,0.125
Tremaine Fowlkes,2005.0,1,3,2,0.3333333333333333
Tremont Waters,2020.0,4,25,21,0.16
Tremont Waters,2021.0,15,41,26,0.36585365853658536
Tremont Waters,2022.0,2,9,7,0.2222222222222222
Trendon Watford,2022.0,9,38,29,0.23684210526315788
Trendon Watford,2023.0,25,64,39,0.390625
Trendon Watford,2024.0,10,28,18,0.35714285714285715
Trent Forrest,2021.0,5,26,21,0.19230769230769232
Trent Forrest,2022.0,5,27,22,0.18518518518518517
Trent Forrest,2023.0,0,2,2,0.0
Trent Forrest,2024.0,2,7,5,0.2857142857142857
Trenton Hassell,2004.0,5,15,10,0.3333333333333333
Trenton Hassell,2005.0,1,11,10,0.09090909090909091
Trenton Hassell,2006.0,7,23,16,0.30434782608695654
Trenton Hassell,2007.0,6,25,19,0.24
Trenton Hassell,2008.0,2,9,7,0.2222222222222222
Trenton Hassell,2009.0,2,8,6,0.25
Trenton Hassell,2010.0,0,5,5,0.0
Trevelin Queen,2022.0,9,24,15,0.375
Trevelin Queen,2023.0,2,15,13,0.13333333333333333
Trevelin Queen,2024.0,3,16,13,0.1875
Treveon Graham,2017.0,9,15,6,0.6
Treveon Graham,2018.0,40,97,57,0.41237113402061853
Treveon Graham,2019.0,38,135,97,0.2814814814814815
Treveon Graham,2020.0,33,120,87,0.275
Trevon Duval,2019.0,1,1,0,1.0
Trevor Ariza,2005.0,3,13,10,0.23076923076923078
Trevor Ariza,2006.0,1,5,4,0.2
Trevor Ariza,2007.0,0,7,7,0.0
Trevor Ariza,2008.0,6,22,16,0.2727272727272727
Trevor Ariza,2009.0,101,275,174,0.36727272727272725
Trevor Ariza,2010.0,136,407,271,0.33415233415233414
Trevor Ariza,2011.0,89,292,203,0.3047945205479452
